FMID,MarketName,Website,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,updateTime
1003848,New Beford/Brooklawn Park Farmers Market,,"Brooklawn Park, Ashley Blvd. Entrance",New Bedford,Bristol,Massachusetts,2745,,Mon: 2:00 PM-6:00 PM;,,,,,,,-70.932559999999995,41.675330000000002,Local government building grounds,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,06/11/13 22:49
1000478,New Beginnings Baptist Church-Seeds of Hope,,9601 Caughman Rd.,Columbia,Richland,South Carolina,29209,,,,,,,,,-80.902699999999996,33.961500000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1006535,New Berlin Farmers Market,,16300 W. National Avenue,New Berlin,Waukesha,Wisconsin,53151,05/04/2013 to 10/26/2013,Sun: 8:00 AM-12:00 PM;,,,,,,,-88.118622000000002,42.970046000000004,Local government building grounds,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,06/27/13 12:53
1003309,New Bern/Craven County Area Farmers Market,http://www.newbernfarmersmarket.org,421 S. Front Street,New Bern,Craven,North Carolina,28560,January to December,Sat:8:00 AM - 2:00 PM;,,,,,,,-77.041454000000002,35.104778000000003,,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,05/23/12 11:02
1005476,New Boston Farmers' Market,,Town Common,New Boston,Hillsborough,New Hampshire,3070,June to October,Sat:9:00 AM - 12:00 PM;,,,,,,,-71.691486100000006,42.976194200000002,Local government building grounds,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,05/ 1/12 23:29
1007577,New Braintree,,1890 Barre Rd. (Rte. 67),New Braintree,Worcester,Massachusetts,1564,,,,,,,,,-72.114099999999993,42.353499999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1000930,New Braunfels Farmers Market,http://www.nbfarmersmarket.com,,New Braunfels,Comal,Texas,78130,,,,,,,,,-98.124899999999997,29.701799999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 19 2010 2:19PM
1007471,New Britain Farmers Market,,109 North Street,New Britain,Hartford,Connecticut,6051,,,,,,,,,-72.778999999999996,41.6736,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004238,New Brunswick Community Farmers Market,http://www.nbcfarmersmarket.com,178 Jones Avenue,New Brunswick,Middlesex,New Jersey,8901,June to November,Thu:11:00 AM - 3:00 PM;Sat:11:00 AM - 5:00 PM;,,,,,,,-74.444571999999994,40.480173000000001,Educational institution,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,05/ 1/12 10:04
1000055,New Canaan Farmers Market,http://www.newcanaanfarmersmarket.net,"Old Center School parking lot, Maple Street",New Canaan,Fairfield,Connecticut,6840,May to November,Sat:10:00 AM - 2:00 PM;,,,,,,,-73.492033000000006,41.144455000000001,Other,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,05/14/12 16:38
1004705,New Cassel Farmers' Market,http://www.unccrc.org,212 Garden Street,Westbury,Nassau,New York,11590,07/13/2013 to 11/23/2013,Sat: 11:00 AM-4:00 PM;,,,,,,,-73.567690799999994,40.762224400000001,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,06/12/13 10:47
1000584,New Castle Farmers Market,,Library parking lot,New Castle,Fulton,Indiana,47362,,,,,,,,,-85.745699999999999,40.002499999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005787,New Concord Farmers' Market,,Main Street,New Concord,Muskingum,Ohio,43762,,,,,,,,,-81.737099999999998,39.993699999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 19 2010 9:59AM
1005758,New Durham Farmers Market,http://www.newdurhamfarmersmarket.com,Depot Road,New Durham,Strafford,New Hampshire,3855,05/25/2013 to 10/12/2013,Sat: 8:30 AM-12:30 PM;,,,,,,,-71.164463999999995,43.431063000000002,Private business parking lot,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,06/12/13 10:43
1007274,New Eastern Market,,201 Memory Lane,York,York,Pennsylvania,17402,,,,,,,,,-76.681399999999996,39.977499999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000701,New Garden Growers Market,http://www.newgardengrowers.com,8943 Newport Gap Pike,Avondale borough,Chester,Pennsylvania,19311,05/04/2013 to 11/23/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-75.752025000000003,39.809541000000003,Local government building grounds,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,07/ 8/13 07:50
1005199,New Gloucester Community Market,http://www.newgloucestergardens.com/community-market.html,1095 Lewiston Rd. (Rt. 100),New Gloucester,Cumberland,Maine,4260,,,,,,,,,-70.289000000000001,43.991599999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002534,New Hampton Farmers Market,,Corner of Main Street & Chestnut Avenue,New Hampton,Chickasaw,Iowa,50659,,,,,,,,,-92.315399999999997,43.0593,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007394,New Harmony Farmers Market,,North end of Main St.,New Harmony,Posey,Indiana,,,,,,,,,,-87.531400000000005,38.680399999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007491,NEW HARTFORD FARMERS’ MARKET,,"Pine Meadow Green, Rte. 44 and Church St.",New Hartford,Litchfield,Connecticut,,,,,,,,,,-72.975200000000001,41.879300000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002787,New Harvest Park Farmers Market,,4775 New Harvest Lane,Knoxville,Knox,Tennessee,37918,April to December,Thu:3:00 PM - 6:00 PM;,,,,,,,-83.884557999999998,36.040025,Local government building grounds,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,05/29/12 10:09
1005939,New Haven - Downtown Farmers Market,http://www.cityseed.org/downtown,"New Haven Green, Corner of Chapel & Temple Streets",New Haven,New Haven,Connecticut,6521,06/19/2013 to 11/27/2013,Wed: 11:00 AM-3:00 PM;,,,,,,,-72.926625999999999,41.306638,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,06/29/13 23:12
1007826,New Haven - Upper State Street Farmers’ Market,http://www.upperstatestreet.org,State St. and Mechanic St.,NEW HAVEN,New Haven,Connecticut,,,,,,,,,,-72.908900000000003,41.316099999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1008638,New Haven Farmers' Market,http://www.riverfrontsociety.com/farmersmarket.html,Olive and Main,New Haven,Franklin,Missouri,63068,05/02/2013 to 09/26/2013,Thu: 4:00 PM-;,,,,,,,-91.214844999999997,38.615501000000002,Local government building grounds,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,06/27/13 12:10
1004312,New Haven's Farmers Market,http://www.ftwaynesfarmersmarket.com/,Schnelker Park Park Ave,New Haven,Allen,Indiana,46774,06/20/2013 to 10/17/2013,Wed: 4:00 PM-7:00 PM;,,,,,,,-85.016686000000007,41.068638,Local government building grounds,Y,N,N,N,N,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,06/27/13 07:05
1005991,New Highland Baptist Church Farmers Market,,9200 New Ashcake Road,Mechanicsville,Hanover,Virginia,23116,05/08/2013 to 09/18/2013,Wed: 3:30 PM-7:30 PM;,,,,,,,-77.410235999999998,37.699111000000002,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,06/17/13 11:29
1002973,New Holland Farmers Market,http://www.newhollandfarmersmarket.org,South Roberts Avenue,New Holland,Lancaster,Pennsylvania,17557,,,,,,,,,-76.089100000000002,40.1021,Closed-off public street,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06/27/13 19:02
1007391,NEW HOLSTEIN FARMERS MARKET,,2031 Wisconsin Ave.,NEW HOLSTEIN,Calumet,Wisconsin,,,,,,,,,,-88.0929,43.9497,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1000298,New Hope Community Farmers Market,http://www.newhopemarket.org,4300 Xylon Avenue N,New Hope,Hennepin,Minnesota,55428,June to August,Sat:8:00 AM - 1:00 PM;,September to October,Sat:8:00 AM - 1:00 PM;,,,,,-93.384029999999996,45.034280000000003,Local government building grounds,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,05/ 7/12 12:18
1007631,New Horizons Farmers Market,,"2660 Breton Rd., S.E. Corner of Breton/Woodmeadow",Grand Rapids,Kent County,Michigan,,,,,,,,,,-85.605999999999995,42.9161,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1000495,New Lenox Farmers Market,http://www.newlenox.net,1 Veterans Parkway,New Lenox,Will,Illinois,60451,,Sat: 9:00 AM-1:00 PM;,,,,,,,-87.979900000000001,41.514200000000002,Local government building grounds,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,07/11/13 15:07
1003844,NEW LEXINGTON FARMERS' MARKET,,105 N. MAIN ST.,NEW LEXINGTON,Perry,Ohio,,May to October,Fri:9:00 AM - 1:00 PM;,,,,,,,-82.207911111111102,39.714219444444403,Other,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,04/26/12 16:04
1000967,New London Farmers and Flea Market,,"East Main Street, Old school parking lot",New London,Huron,Ohio,44851,,,,,,,,,-81.590599999999995,41.483899999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006957,New London Farmers Market,,,New London,Kandiyohi,Minnesota,56273,06/29/2013 to 10/05/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-94.943233000000006,45.301166000000002,Private business parking lot,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,06/12/13 10:52
1002588,New London Field of Greens Markets,http://www.newlondonfieldofgreens.org,Corner of State and Bank Streets - Parade Plaza,New London,New London,Connecticut,6320,06/14/2013 to 10/25/2013,Fri: 10:00 AM-2:00 PM;,,,,,,,-72.094023000000007,41.353892000000002,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,06/11/13 17:52
1002589,New London Field of Greens Markets,http://www.newlondonfieldofgreens.org,365 Montauk Avenue,New London,New London,Connecticut,6320,06/12/2013 to 10/30/2013,Wed: 12:00 PM-4:00 PM;,,,,,,,-72.103803400000004,41.337215499999999,Healthcare Institution,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,06/11/13 17:34
1008083,New London Field of Greens on Hodges Square,http://www.newlondonfieldofgreens.org,Williams Street,New London,New London,Connecticut,6320,06/22/2013 to 10/26/2013,Sat: 2:00 PM-5:00 PM;,,,,,,,-72.102903999999995,41.368890999999998,Other,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,06/11/13 17:59
1007472,New Milford Farmers Market,,Town Green at Main St.,New Milford,Litchfield,Connecticut,6776,,,,,,,,,-73.4114,41.577199999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006344,New Morning Farmers Market,http://www.newmorningfarm.net/html/markets.html,Sheridan School,Washington,District of Columbia,District of Columbia,20008,,,,,,,,,-77.070300000000003,38.9465,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003929,New Paltz Farmers Market,,28 Main Street,New paltz,Ulster,New York,12561,01/01/2013 to,Sun: 10:00 AM-3:00 PM;,,,,,,,-74.087699999999998,41.746921,Private business parking lot,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,06/30/13 13:02
20242,New Prague Farmers Market,,Community Baptist Church lot 500 CR 37,New Prague,,Minnesota,56071,,,,,,,,,-93.5244,44.530200000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,
1003155,New Providence Farmers Market,http://www.npbpa.com,360 Elkwood Avenue,New Providence,Union,New Jersey,7974,June to October,Wed:12:00 PM - 6:00 PM;,,,,,,,-74.403942000000001,40.708360999999996,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,05/14/12 18:30
1001721,New Richmond Farmers Market,,1100 Heritage Drive,New Richmond,St. Croix,Wisconsin,54017,,,,,,,,,-92.535700000000006,45.110399999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007695,New Rochelle Farmers Market,http://www.downtoearthmarkets.com,Hugenot Park/Twin Lakes,New Rochelle,Westchester,New York,10801,06/07/2013 to 11/22/2013,Fri: 8:30 AM-2:30 PM;,,,,,,,-73.790165000000002,40.927573000000002,Other,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,06/13/13 13:21
1000483,New Sharon Farmers' Market,,Rt. 2 and Rt. 27,New Sharon,Franklin,Maine,4955,May to September,Sat:9:00 am - 1:00 pm;,,,,,,,-70.129000000000005,44.653300000000002,Private business parking lot,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,06/11/11 19:06
1006456,New Smyrna Beach Farmers Market,http://www.newsmyrnabeachfarmersmarket.com/,400 E 2nd Ave,New Smyrna Beach,Volusia,Florida,32169,01/01/2013 to 01/31/2013,Sat: 7:00 AM-12:00 PM;,,,,,,,-80.901184000000001,29.028831,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,N,06/17/13 14:08
1007362,New Stanton Turnpike Plaza Farmers Market,,New Stanton Turnpike Plaza,Hunker,Westmoreland,Pennsylvania,15639,,,,,,,,,-76.882499999999993,40.295200000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
20243,New Wilmington Farmers' Market,http://www.nwfarmersmarket.org/,Jameson Heath Care parking lot -Market St. & Vine St,New Wilmington,,Pennsylvania,16142,,,,,,,,,-80.333100000000002,41.121299999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,
1000083,New York Botanical Garden Greenmarket,http://www.grownyc.org,Kazimiroff Blvd-Bedford Pk & Mosholu Blvd inside NYBG Mosholu Gate,Bronx,Bronx,New York,10458,06/19/2013 to 11/27/2013,Wed: 9:00 AM-3:00 PM;,,,,,,,-73.880700000000004,40.866900000000001,Private business parking lot,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,07/23/13 15:13
1003755,Newark Farmers Market,,"Central Park, Church Street",Newark,Wayne,New York,14513,June to October,Thu:2:30 PM - 6:00 PM;,,,,,,,-77.094579999999993,43.044649999999997,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,05/ 9/12 14:48
1008185,Newark Farmers Market,http://www.agriculturalinstitute.org,NewPark Mall,Newark,Alameda,California,94560,01/01/2013 to 12/31/2013,Sun: 9:00 AM-1:00 PM;,,,,,,,-122.001881,37.524621000000003,Private business parking lot,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,Y,N,06/17/13 13:02
1000292,Newark Valley Farmers Market,,Route 38,Newark Valley,Tioga,New York,13811,05/19/2013 to 10/27/2013,Sun: 12:00 PM-4:00 PM;,,,,,,,-76.183963000000006,42.223179000000002,Local government building grounds,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,06/26/13 12:39
1003592,Newaygo Area Chamber of Commerce Farmers Market,http://www.newaygonaturally.com,28 State Rd.,Newaygo,Newaygo,Michigan,49337,June to August,Fri:2:00 PM - 7:00 PM;,September to October,Fri:2:00 PM - 7:00 PM;,,,,,-85.798222999999993,43.419792999999999,Federal/State government building grounds,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,05/14/12 14:56
20244,Newberg Farmers' Market,http://www.newbergdowntown.org/newberg-farmers-market/,"First St and Howard, next to the Post Office and across from City Hall",Newberg,,Oregon,97132,,,,,,,,,-122.97499999999999,45.3003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,
1001596,Newberry Farmers Market,http://www.newberrymainstreet.com,State Road 26 and 253rd Street,Newberry,Alachua,Florida,32669,04/01/2013 to 07/31/2013,Sat: 8:00 AM-2:00 PM;,,,,,,,-82.610420286655398,29.646310061216401,Closed-off public street,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,06/10/13 16:31
1004568,Newberry Farmers Market,,7964 M-123,Newberry,Luce,Michigan,49868,May to October,Thu:4:00 PM - 7:00 PM;,,,,,,,-85.509200000000007,46.346400000000003,Other,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,05/ 5/12 21:21
1000908,Newburgh Farmers Market at Downing Park,http://www.downingpark.org,Corner of Rt. 9W and Rt. 52 (Robinson Ave.and South St.),Newburgh,Orange,New York,12550,July to November,Fri:10:00 AM - 4:00 PM;,,,,,,,-74.019356000000002,41.507035000000002,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,05/17/12 15:49
1005046,Newcastle Downtown Farmers Market,http://www.newcastleok.org/farmersmarket,NW 10th and Main Street,Newcastle,McClain,Oklahoma,73065,May to October,Tue:3:00 pm - 7:00 pm;Sat:8:00 am - 12:00 pm;,,,,,,,-97.600800000000007,35.256300000000003,Private business parking lot,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,05/10/11 12:43
20245,Newell Farmers Market,http://www.newellfarmersmarket.com/,1704 Rocky River Road,Charlotte,,North Carolina,28213,,,,,,,,,-80.734499999999997,35.278599999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,
1001419,Newfield Farmer and Artisan Market (NFAM),,70 Elm Street,Newfield,York,Maine,4056,05/25/2013 to 11/30/2013,Sun: 9:00 AM-1:00 PM;,,,,,,,-70.852815000000007,43.654490000000003,Other,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,06/10/13 20:14
1006933,Newfound Farmers Market,,Lake Street,Bristol,,New Hampshire,,,,,,,,,,-98,38.6,,Y,N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,07/22/11 23:03
1007262,Newmarket Farmers' Market,,220 South Main Street,Newmarket,Rockingham,New Hampshire,3857,06/01/2013 to 09/14/2013,Sat: 9:00 AM-1:00 PM;,10/19/2013 to 04/19/2014,Sat: 9:00 AM-1:00 PM;,,,,,-70.946000218391404,43.074838444590597,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,06/26/13 10:40
1000818,Newport Farmer's Market,http://www.newportfarmersmarket.org,Newport City Hall/Angle Street,Newport,Lincoln,Oregon,97365,May to October,Sat:9:00 AM - 1:00 PM;,,,,,,,-124.053926,44.634017,Local government building grounds,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,04/30/12 20:08
1008833,Newport Farmers Market,,,Newport,Orleans,Vermont,,,,,,,,,,-72.205101999999997,44.936436,Local government building grounds,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,07/ 9/13 13:53
1007320,Newport Farmers' Market,http://www.NewportBuyLocal.com,,Newport,Sullivan,New Hampshire,3773,05/31/2013 to 10/11/2013,Fri: 3:00 PM-6:00 PM;,,,,,,,-72.174211,43.365920000000003,Local government building grounds,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,06/29/13 13:22
1004833,Newport News Farmers Market,http://www.nnparks.com/parks_farmersmarket2.php,2801 Jefferson Ave.,Newport News,Newport News,Virginia,23607,,,,,,,,,-76.422300000000007,36.983400000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007615,Newton American Legion Post 440 Farmers Market,,295 California Street,Newtonville,,Massachusetts,2458,,,,,,,,,-71.200800000000001,42.365000000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003043,Newton Farmers' Markets,http://www.ci.newton.ma.us/Parks/specialevents/FarmersMarket/FarmersMarket.htm,1200 Beacon St.,Newton,Middlesex,Massachusetts,2461,,,,,,,,,-71.213200000000001,42.331200000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun 1 2010 5:33PM
1002124,Ngozi Natural & Organic Mobile Farmers Market,,1227 Berryhill Street,Harrisburg,Dauphin,Pennsylvania,17104,June to November,Wed:2:00 pm - 7:00 pm;,,,,,,,-76.869,40.258800000000001,Local government building grounds,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,01/22/12 18:15
1002125,Ngozi Natural & Organic Mobile Farmers Market,,2 South Second Street,Harrisburg,Dauphin,Pennsylvania,17101,January to December,Thu:10:00 am - 3:00 pm;,,,,,,,-76.880799999999994,40.259300000000003,Local government building grounds,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,01/22/12 18:15
1005658,Niagara Falls City Market,,"Market Square, 18th St & Pine Ave.",Niagara Falls,Niagara,New York,,,,,,,,,,-79.040199999999999,43.095100000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004917,Nickelsville Farmers Market,,11826 Nickelsville Hwy,Nickelsville,Scott,Virginia,24271,06/28/2013 to 10/18/2013,Fri: 4:00 PM-8:00 PM;,,,,,,,-82.415700000000001,36.752000000000002,Local government building grounds,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,06/21/13 10:56
1003208,NILES FARMERS MARKET,,"TOWN HALL, 5923 NEW HOPE ROAD",T/NILES,Cayuga,New York,13118,05/25/2013 to 10/26/2013,Sun: 10:00 AM-1:00 PM;,,,,,,,-76.351979747414603,42.797831296920798,Local government building grounds,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,06/11/13 09:11
1004468,Niles French Market,http://www.NilesFrenchMarket.com,corner of Front & Main Street,Niles,Berrien,Michigan,49120,,,,,,,,,-86.258799999999994,41.830199999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 23 2010 11:54AM
1000544,Ninety Six Farmers Market,,SC Hwy 34 & Cane Bridge St,Ninety Six,Greenwood,South Carolina,29666,,,,,,,,,-82.023099999999999,34.1751,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1001412,Nipomo Certified Farmers' Market,http://www.nipomofarmersmarket.com,1645 Trilogy Parkway,Nipomo,San Luis Obispo,California,93444,,Sun: 11:30 AM-2:30 PM;,,,,,,,-120.552313,35.030540999999999,Private business parking lot,Y,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,06/10/13 18:13
20246,Nisswa Farmers Market,http://www.brainerdfarmersmarket.com/,25807 Main St,Nisswa,,Miinesota,,,,,,,,,,-94.293700000000001,46.5261,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,
1004527,Niwot Farmers Market,http://www.niwotfarmersmarket.com,7980 Niwot Rd,Niwot,Boulder,Colorado,80503,May to October,Fri:4:00 pm - 8:00 pm;,,,,,,,-105.169,40.101100000000002,Private business parking lot,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,04/19/11 19:26
1007410,Nixa Farmers Market Inc,,113 W Mount Vernon St,Nixa,Christian,Missouri,65714,,,,,,,,,-93.294799999999995,37.043399999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun 1 2010 4:37PM
1004773,Nob Hill Growers' Market,,Lead & Morningside SE,Albuquerque,Bernalillo,New Mexico,,May to October,Thu:3:00 PM - 6:30 PM;,,,,,,,-106.600449,35.077528999999998,Other,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,05/ 9/12 18:36
1002199,Noblesville Farmers Market,,City Hall parking lot,Noblesville,Hamilton,Indiana,46060,,,,,,,,,-86.015699999999995,40.050400000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
